name,price
利用python进行数据分析 python数据分析教程 数据挖掘 数据分析图书 大数据 统,91.94
正版 Python Cookbook 第3版 Python 3 爬虫 数据分析 入门实战核,108.00
Python参考手册（第4版·修订版）python学习手册核心编程 python基础教程入,82.00
Python漫游指南(影印版) Kenneth Reit 东南大学出版社,59.80
Python自然语言处理 python编程语言程序设计书籍 python自然语言处理入门指,81.00
Python数据分析基础 零编程经验学会Python编程从入门到实践python3.0绝技,64.50
图解服务器端网络架构 编程 计算机书籍 python爬虫 游戏开发 局域网组建 网站开发,72.80
现货正版 Python地理数据处理 python数据分析实战教程 NumPy和SciPy地,76.16
正版 Python网络爬虫从入门到实践 python数据抓取技术教程书籍,46.00
PYTHON高性能编程 python基础教程 python核心编程从入门到精通 pytho,73.44
人民邮电：NLTK基础教程 用NLTK和Python库构建机器学习应用,48.96
Python核心编程 第3版 编程从入门到实践 Python核心语言开发指南 自学教程基础,102.00
Python机器学习实践指南 python语言编程教程书籍 python机器学习入门教程,74.80
Python Linux系统管理与自动化运维 赖明星 机械工业出版社 9787111578,75.70
PYTHON程序设计开发宝典 董付国 清华大学出版社9787302472100 正版书籍2,66.40
Python计算机视觉编程 核心编程设计开发基础教程 动态脚本语言教材 python高手之,65.40
父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,64.50
Python编程快速上手 让繁琐工作自动化 Python从入门到精通 Python编程书籍,64.50
Python算法教程 python语言编程入门书籍 Python程序设计教材Python基,69.36
PYTHON数据抓取技术与实战 潘庆和  计算机开发,45.00
"图像处理与脉冲耦合神经网络：基于Python的实现(第3版) [美] 托马斯·林德布拉德,",68.60
人民邮电：Python设计模式 (第2版)本书适合那些关注软件设计原则，并想将you秀的设,39.78
Python数据科学指南 印度 Gopi Subramanian 萨伯拉曼尼安 人民邮电出,67.20
Python高性能编程 python编程教程书籍 python核心编程 python编程,82.96
机械工业：Python爬虫开发与项目实战,81.65
零基础学Python 编程从入门到实践 python绝技核心编程基础教程 网络爬虫入门书籍,85.00
Python网络数据采集 python语言网络数据采集教程书籍 python编程基础入门教,55.10
Python机器学习 计算机/机器学习/Python/程序设计书籍,65.60
零基础学Python 编程从入门到实践 python绝技核心编程基础教程 网络爬虫入门书籍,86.00
Python高手之路第3版 python进阶书籍自学辅导教材 人民邮电出版社,53.04
Python基础教程 第2版 编程从入门到实践 核心语言开发指南 自学教程基础书籍 程序设,81.00
Python基础教程 第2版 编程从入门到实践 核心语言开发指南 自学教程基础书籍 程序设,82.00
正版包邮 零起点Python足彩大数据与机器学习实盘分析,63.00
机械工业：|现货Python爬虫开发与项目实战 Python编程入门教程/数据采集教程/爬,73.06
面向ArcGIS的Python脚本编程 ArcGIS for Desktop专业用户Pyt,47.50
Python机器学习算法,53.80
人民邮电：NLTK基础教程 用NLTK和Python库构建机器学习应用,48.96
python编程入门教程 教孩子编程的图书 父与子的编程之旅 与小卡特一起学Python,72.00
正版书籍 Python高性能编程 计算机类-软件开发,67.20
Selenium自动化测试 基于Python语言+Selenium自动化测试之道+Web接,172.00
预测分析：Python语言实现 (美)约瑟夫·巴布科克 机械工业出版社 978711157,53.70
4925687|正版 Python程序设计 计算机科学系列 程序设计 计算机 书籍 商,75.00
正版书籍 Python程序设计;自动化技术;计算机技术;本科教材;,69.50
Python程序设计教程 林信良 清华大学出版社 9787302457862,50.20
Python数据挖掘入门与实践 [澳] Robert Layton 人民邮电出版社 978,50.20
"趣学Python——教孩子学编程 [美] 布里格斯,尹哲 人民邮电出版社 97871153",50.20
机工 Python自动化运维：技术与实践 刘天斯 9787111483069 首部从纵、深,69.00
Python数据科学导论,46.00
Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,68.00
正版现货 Python数据挖掘：概念、方法与实践（梅甘·斯夸尔Megan Squire）,63.38
预测分析：Python语言实现 计算机网络 程序设计 机器学习算法的工作原理 数据转换成,63.24
正版包邮 Python数据可视化,44.00
机器人Python极客编程入门与实战 Python极客团队 python极客机器人编程书籍,59.70
Python即学即用 张燕妮 机械工业出版社 9787111539896,42.50
正版书籍 Python自动化运维:技术与实践;自动化技术;计算机技术;计算机;,60.70
零起点Python机器学习快速入门/TopQuantCHRD前海智库,45.43
零起点Python足彩大数据与机器学习实盘分析 何海群 电子工业出版社,72.30
跟老齐学Python：Django实战,53.80
用Python写网络爬虫  计算机与互联网书籍 编程语言与程序设计图书,31.20
Python和HDF 5大数据应用,27.30
Python基础教程(第2版修订版)/图灵程序设计丛书,67.10
Python游戏编程快速上手 第4版,68.30
Python核心编程 第3版 9787115414779 [美]卫斯理 春(Wesley,69.30
树莓派Python编程入门与实战(第2版),53.10
Python高手之路 第3版,38.50
Python语言及其应用,58.00
深入浅出深度学习(原理剖析与Python实践),60.83
Python爬虫开发与项目实战,60.83
像计算机科学家一样思考Python（第2版）,34.30
Python爬虫开发与项目实战,68.34
Python机器学习经典实例,45.40
父与子的编程之旅(与小卡特一起学Python)/图灵程序设计丛书,57.20
Python自动化运维(技术与*佳实践)/Linux Unix技术丛书,57.20
基于Python的Google App Engine编程,57.00
21天学通Python,44.90
Python算法教程,56.60
Selenium 2自动化测试实战——基于Python语言,44.30
Python 3面向对象编程-第2版-(影印版) 9787564170745 (加)杜斯提,60.40
零基础学Python(附光盘) 张志强//赵越 正版计算机书籍,63.99
Python 3 5从零开始学 9787302475965,38.40
Python数据处理,64.40
正版 Python 网络爬虫实战 计算机/网络 网络与数据通信 网络配置与管理,51.00
现货正版 流畅的Python python编程教程书籍 python代码大全,103.00
Python游戏编程入门 Python3爬虫数据分析编程教程 程序设计书籍 Python编,48.00
面向ArcGIS的Python脚本编程 ArcGIS for Desktop专业用户Pyt,47.00
Python游戏编程入门 Python3爬虫数据分析编程教程 程序设计书籍 Python编,47.00
正版 Python 3面向对象编程 Dusty Phillips  电子工业出版社 计算机,69.94
Python机器学习算法 赵志勇 著  深入分析机器学习,49.90
人民邮电：Python金融大数据分析(德)希尔皮斯科著姚军译Python编程入门基础教程成,97.00
官方正版 Python数据处理 全面掌握用Python进行爬虫抓取以及数据清洗与分析的方法,94.00
Python程序设计基础 计算机与互联网 书箱|4806354,26.10
PYTHON漫游指南(影印版) 畅销书籍 计算机 正版Python漫游指南,90.00
Python高级编程 第2版 Python编程语言教程书籍 python 程序设计 编程,87.00
零起点Python大数据与量化交易 何海群 著 电子工业出版社 Python量化投资基础入,96.20
包邮 预测分析 Python语言实现+预测分析建模 Python与R语言实现  2本,102.80
Python机器学习算法+Python机器学习 预测分析核心算法 2本 程序设计教程书籍,96.00
Python地理数据处理 python数据分析实战教程书籍 NumPy和SciPy地图运,78.00
包邮 Python科学计算基础教程+ Python地理空间分析指南（第2版）Python语,95.80
Python Linux系统管理与自动化运维 Python Linux操作系统编程教程书,88.00
Python程序设计  计算机科学系列丛书  程序设计 编程书 计算机 程序设计教材 py,61.60
正版 量化投资:以Python为工具 技术 有案例 工具 总结 源自作者多年的研究与实战,87.49
Python高级编程 第2版 Python编程语言教程书籍 python 程序设计 编程,87.00
【Python核心编程】Python第3版 中级Python开发 经典畅销Python基础,134.64
正版 Python参考手册 第4版 修订版 人民邮电出版社 大卫 M.比兹利(David,72.89
人邮新书 Python高性能编程 python 编程,72.00
正版 Python程序设计 Python编程从入门到实践 python基础教程 Pytho,69.94
Python 网络爬虫实战+Python程序设计教程  Python语言编程教程书籍,88.50
Python全栈开发实践入门 python全栈开发教程书籍 python全栈开发工程师前端,54.50
机器人Python极客编程入门与实战+机器人系统设计与制作 2本 机器学习算法教程书,83.60
跟老齐学Python：Django实战 Django开发实战教程书籍 Django框架架,68.00
Web API的设计与开发+Web接口开发与自动化测试 基于Python语言 2本,78.50
Python绝技：运用Python成为黑客 python编程教程书籍 黑客与渗透测试程序,76.05
Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,75.01
预测分析:Python语言实现 畅销书籍 计算机 正版预测分析-Python语言实现,64.00
包邮 Python数据处理 全面掌握用Python进行爬虫抓取以及数据清洗与分析的方法,74.30
基于ArcGIS的Python编程秘笈 第2版 ArcGIS Python 编程秘笈,63.00
量化交易之路 用Python做股票量化分析 计算机网络 程序设计 投资理财 证券股票 金,86.90
人邮新书 Python金融实战 程序设计 编程 python编程,79.00
正版 Python机器学习入门,67.60
21天学通Python,45.40
Python与数据挖掘,48.00
编写高质量代码：改善Python程序的91个建议,44.30
Python数据挖掘入门与实践,42.70
Python数据分析实战,42.50
流畅的Python/图灵程序设计丛书,107.03
跟老齐学Python:轻松入门,41.90
Python物理建模初学者指南,43.00
Python程序设计开发宝典,60.70
精通Python网络爬虫：核心技术、框架与项目实战+用Python写网络爬虫,82.00
【XH正版包邮】 Python算法教程 [挪威]赫特兰(Magnus Lie Hetlan,58.70
正版 Python与机器学习实战:决策树、集成学习、支持向量机与神经网络算法详解及编程实现,62.10
现货 利用Python进行数据分析 唐学韬 python基础教程/python数据分析/计,81.00
Python高手之路 第3版,39.60
从Python开始学编程,39.20
Flask Web开发:基于Python的Web应用开发实战,42.10
人邮新书 Python金融实战 程序设计 编程 python编程,72.00
编写高质量代码(改善Python程序的91个建议)/EFFECTIVE系列丛书 张颖//赖,47.79
ABAQUS Python二次开发攻略 CAE分析大系,38.30
Python金融实战,77.40
Python语言及其应用,77.40
Keras快速上手：基于Python的深度学习实战,77.40
基于Python的Google App Engine编程,57.20
Python程序设计  计算机科学系列丛书  程序设计 编程书 计算机 程序设计教材 py,78.00
Python 3程序开发指南(第2版 修订版),58.70
Python算法教程,58.70
Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松解决数,69.00
